amount,time_of_day,merchant_category,distance_from_home,foreign_transaction,high_risk_country,fraud
31.65604432088257,7,6,11.197820046703194,0,0,0
176.45578652409338,10,7,8.627828879566843,0,0,0
44.12269995298701,13,4,4.006569462067062,0,0,0
32.98028401342492,7,1,121.50714312528173,0,0,0
78.2407083207746,2,7,13.267976480101781,0,0,0
15.189814782062886,6,9,21.092189984909293,0,0,0
162.04835957747312,18,6,16.460250933056464,0,0,0
7.747586881130901,3,9,26.689754231442382,0,0,0
433.41463395873194,15,8,62.596705496612174,0,0,0
147.94837762415114,12,3,102.24065775146514,0,0,0
22.153944050588596,19,8,10.08125890186499,0,0,0
0.5537420375935475,18,3,57.98381763500484,0,0,0
168.9896777486126,4,2,21.73662312946866,0,0,0
122.70959073870446,22,2,196.9367515448558,0,0,0
130.5662908787999,4,9,17.75660383026427,0,0,0
147.52145260435134,19,1,0.36094750201086573,0,0,0
7.692926551379635,23,9,36.246339672893164,0,0,0
44.38926724162325,3,2,8.16896993717191,0,0,0
12.315010460444965,1,7,2.27573412901786,0,0,0
198.85295716582226,12,7,59.91100778711061,1,0,0
40.1818801251301,21,1,30.87407233532304,0,0,0
6.566806580478289,1,1,56.48742906356994,0,0,0
37.24883504103537,18,9,38.63544042531746,0,0,0
39.331421318413135,16,6,49.685743553642794,0,0,0
130.7875783957741,4,5,45.40422144223875,1,0,0
101.488935892602,17,0,54.80418901041908,0,0,0
218.22519124015147,22,1,11.134098435066035,0,1,0
63.90661333763098,20,0,15.64702795844386,0,0,0
12.73723936155019,17,6,28.987634648370502,0,0,0
124.91263443165994,7,5,29.54108414338932,0,0,0
143.0392753076864,14,1,74.45218368841408,0,0,0
82.38874948858287,12,1,22.89534724059975,0,0,0
147.38899667213644,12,1,8.867008589522138,0,0,0
68.0814731510278,15,7,14.481930627505768,0,0,0
73.9678838777267,21,6,12.086606570195691,0,0,0
55.781419390842736,19,0,65.77502587898019,0,1,0
2.574777399011373,12,3,31.775963006893697,0,0,0
11.416743519186584,19,3,61.65818686366984,0,0,0
3.1933681293053824,1,6,26.91152663014177,0,0,0
101.17295509275495,2,1,110.24370918237562,0,0,0
37.73967087950999,14,3,205.28132135855876,0,0,0
238.12655298459754,18,3,99.68615432762569,0,0,0
28.673882298329833,12,0,35.45704679291977,0,1,0
52.82819748826726,4,1,136.3775865573754,0,0,0
140.87491475385835,21,1,89.06664645224379,0,1,0
25.980515691739402,5,9,240.05056669584448,0,0,0
8.010427855017637,13,2,48.78793786352936,1,0,0
34.21403038870571,3,7,75.52642458111322,1,0,0
17.580835850006284,21,5,39.13916978706647,0,0,0
265.4950085880625,18,5,14.995837543004756,0,0,0
165.08870804845694,22,8,21.90627272823531,1,0,0
100.34941905205311,6,7,112.21836342728626,0,0,0
205.1519730520813,3,1,2.87869865209211,0,0,0
162.79689407405564,1,5,44.760706369915674,0,0,0
20.649547635863907,6,0,23.299308104567782,0,0,0
223.0813405235561,2,8,24.444444973383927,1,0,0
77.5099901966172,14,3,107.95507224425013,0,0,0
164.73482913035662,0,3,96.14663920251209,0,0,0
226.42426492862313,1,8,45.670042526886824,0,0,0
38.27307164183185,9,2,15.935859049968315,0,0,0
11.659216012385084,15,4,32.26133125877308,0,0,0
25.868674613938136,14,0,26.237218228207006,0,0,0
55.70576927486144,23,5,21.818233193800676,0,0,0
170.3829726638945,14,2,5.423020131628037,0,0,0
197.13449718798333,13,0,39.16605621055106,0,0,0
0.6976409181650647,21,9,17.964725591669488,0,0,0
71.48761593385558,13,5,54.05943959940581,0,0,0
54.02733209186713,5,9,19.224624145851017,1,0,0
25.11673382758245,13,1,28.208111015012015,1,0,0
12.768039154564681,16,7,2.6890495277257407,0,0,0
41.190857986243245,17,1,244.89705862114667,0,0,0
286.31211226911495,19,3,35.42424859840243,1,0,0
39.03838028814744,18,2,1.2268079424086828,0,0,0
73.1452805760152,16,8,38.96038598817228,0,0,0
121.40869768808548,15,1,102.14738072061525,0,0,0
45.197449896696234,7,2,74.04171142311739,0,0,0
356.77981382916994,6,6,60.349983053493936,0,0,0
328.2009864541398,19,3,7.510029437586336,0,0,0
29.006129499220528,11,5,53.60880311925755,0,0,0
68.76592784638473,8,2,72.68550484959174,1,0,0
35.79304600790468,13,0,42.48058422337709,0,0,0
33.52496763810817,19,5,111.62917196777815,0,0,0
3.758447776552253,0,3,16.216596192281493,0,0,0
94.04920709825932,9,1,13.86314041582493,0,0,0
69.85196328296385,16,6,101.84583195452208,0,0,0
5.285108738039248,16,9,49.0945899311986,0,0,0
32.662592101036935,16,4,0.07241343780455746,0,0,0
238.88609510893403,3,5,21.7806054727233,0,1,0
27.386055214207705,16,5,97.54572754573611,0,0,0
15.653086098546975,17,8,1.3849814283730226,0,0,0
67.22721094736363,19,1,0.16266071146187056,0,0,0
27.71448135597262,1,8,122.67042065345812,0,0,0
111.51550102972934,7,3,115.87355787058542,0,0,0
143.3887626239463,12,5,36.56966080664584,0,1,0
27.133317233580577,22,6,40.28633689430748,0,0,0
130.2748928492316,21,0,20.173954925360572,0,0,0
100.05037477317713,21,3,84.42996927456254,0,0,0
100.38378271376382,14,9,5.61896898998456,0,0,0
76.73852499523488,19,1,33.40852269753173,0,0,0
9.462915881162095,22,1,50.310397176255314,0,0,0
180.3644794246297,8,1,5.4729055434777765,1,0,0
38.68102936673966,2,6,36.6575479405584,1,1,0
20.643210660755653,2,3,43.08081095229433,0,0,0
4.1629759794345205,1,5,67.8360129997425,0,0,0
89.37784045945834,0,6,13.383257663895975,0,0,0
113.18517342673489,13,8,17.359397497898623,0,1,0
1.672694755847062,16,1,42.14285387098162,0,0,0
71.76305845494883,12,9,204.10028000902182,0,0,0
25.682414705495766,18,8,12.262632227740324,0,0,0
103.61243415476919,22,4,213.09259728185364,0,0,0
19.160422253913374,14,5,62.648092698122795,0,0,0
117.4212527567719,13,5,87.45858777883397,0,0,0
48.89587009811018,1,2,4.695827321128948,0,0,0
276.0343817804307,6,9,17.8637695964799,0,0,0
14.794441343927895,16,6,2.9735042839506547,0,0,0
41.713243399517175,17,6,23.22470135111187,0,0,0
12.044428503699642,5,7,198.9339481243916,0,0,0
258.61903971507235,20,4,5.561835234811163,0,0,0
209.8333707160994,7,1,41.31939161510753,0,0,0
29.83273700614889,1,2,0.304456197906679,0,0,0
107.87627390439145,0,8,62.35842514478803,0,0,0
169.94840726392212,15,5,10.982027971289948,1,0,0
81.01323606865081,6,7,6.939231889318913,0,0,0
75.42794101939461,21,7,20.55035775806883,0,0,0
27.687704543790314,23,4,73.71133674607788,0,0,0
9.772614047494073,10,0,5.636775896705732,0,0,0
227.51232251945228,14,5,13.057784481333751,1,0,0
230.67744276484268,12,6,0.4250224137280754,0,0,0
100.26699194828848,23,8,172.75343037510143,0,0,0
41.40465098113239,1,1,44.842251549321574,0,0,0
42.95676158116439,13,1,63.63036492772365,0,0,0
129.4465429727118,23,9,52.68909357740004,0,0,0
227.40973491072523,5,0,7.79554400429069,1,0,0
218.1132569396613,8,4,45.18599620452567,0,0,0
151.3562191930903,6,1,7.044525669218374,0,0,0
102.7310693567705,17,2,25.64442533258817,0,0,0
8.789172619608406,23,1,42.07808305200796,0,0,0
17.62942146834115,8,3,40.92204286656697,0,0,0
228.82305001775057,22,2,6.339050021350951,0,1,0
93.24939469655895,3,8,1.7521430488229617,0,1,0
0.9239605610994409,8,9,80.03241122694045,1,0,0
10.699690143594932,3,1,64.71720679978947,0,0,0
0.5074437051797003,3,2,6.814790150223447,1,0,0
17.531581610419906,23,9,111.55220252453462,1,0,0
79.56978461389316,19,7,73.29478699438681,0,0,0
117.73152866548126,13,3,278.1180027558406,0,0,0
105.54414821352486,23,3,14.650642739897265,0,0,0
25.39498673080245,23,8,33.45229702943532,0,0,0
124.54172888985389,6,2,13.4894605080816,0,0,0
27.082375905280593,12,6,48.74900476709814,0,0,0
39.363490891808446,21,0,6.131790516075163,0,0,0
137.23575516657905,7,6,6.804915516634844,0,0,0
104.87738143027681,22,9,3.7301373408480427,0,0,0
189.1956077463401,4,1,59.14092093637462,0,0,0
107.18132881697625,11,5,34.06810268223635,0,0,0
84.00443055872574,12,8,48.08156478466215,0,0,0
9.835706144841048,19,5,105.72279109567093,0,0,0
45.84163072070201,13,2,67.4168924819066,0,0,0
30.816014785883116,17,0,30.96909147018318,1,0,0
27.970020366242128,23,3,207.88335401108736,0,0,0
361.23094061629257,19,3,30.463845856658935,0,0,0
49.938749704002376,3,7,5.9645589860936505,0,0,0
222.6055211248523,20,9,245.68505295770237,0,0,0
99.73343857364831,17,9,1.1542576755236955,0,0,0
158.38252526883997,6,6,39.912448649781346,0,0,0
69.84353243887705,14,9,18.487682695460556,0,0,0
86.0155902641585,20,6,35.01384191543738,0,1,0
67.82934333416935,5,6,40.90298570666773,0,0,0
21.72148953252385,15,1,13.728151648841955,0,0,0
128.1761803065804,19,8,40.69333619734004,0,0,0
32.957736836626296,23,5,70.54187720490633,0,0,0
2.4616481080688613,7,1,15.497054643231408,0,0,0
103.69687862952739,20,0,24.178857367854167,0,1,0
19.493357022482268,15,0,15.61531840166791,0,0,0
282.1083147273303,21,0,85.89564447986122,0,0,0
307.75624127880235,15,3,64.5459835715635,1,0,0
46.228739649736674,16,8,9.319484596399894,0,0,0
1.5577315371944382,8,0,3.8213596435502866,0,0,0
263.552345733189,2,2,6.356652649659498,0,0,0
55.89382770530613,19,2,8.778321177864111,0,0,0
340.0842016122056,6,7,38.08015202832619,0,0,0
331.37354761302055,17,1,176.87159899759658,0,0,0
191.7387017179419,11,5,22.09883720246199,0,0,0
34.87760681721603,18,3,159.11305666462118,0,0,0
48.62919320986936,15,9,1.9474788351418952,0,0,0
190.47266524780798,21,5,130.77733610272364,0,0,0
38.11462314307171,23,4,9.992877309852645,0,0,0
18.57186162957548,16,8,121.7915324490298,0,0,0
275.1293470807042,14,0,148.03703172384138,0,0,0
119.08255977579371,0,2,11.207093993847721,0,0,0
84.41123364356555,1,0,18.02798542755592,0,0,0
10.222819734932289,7,5,33.75969979821494,0,0,0
95.45307155177177,21,2,23.959959454337422,0,0,0
461.05697478463173,1,0,55.05997702545071,0,0,0
73.04953249815037,8,4,46.624370997169365,0,0,0
209.86086379007943,8,7,63.91424155860964,0,0,0
135.003424835367,12,1,4.606052291926157,0,0,0
119.4074425301673,5,7,49.41786644282819,0,0,0
121.22875562244899,14,4,30.243060373245807,0,0,0
44.549234231494914,18,7,108.482475481268,1,0,0
165.73745072597123,14,3,56.88649682842721,1,0,0
166.13281990870288,17,3,12.948493932780957,0,0,0
244.46159618366363,10,3,23.59005666320971,0,0,0
71.60932369329038,7,5,18.124845616784828,0,0,0
69.61843775511993,5,3,14.643363913991214,1,0,0
160.09499323084876,7,8,2.547231227460842,0,1,0
104.97190748878002,1,8,90.62250204776419,0,0,0
121.0550648511517,18,2,3.323100139680405,0,0,0
158.86194749542048,15,6,109.18036772084872,0,0,0
220.7323476346767,6,4,6.703170366994904,0,0,0
41.24824071376542,9,8,3.374436078462711,0,0,0
47.09367887275563,11,1,41.39164927518143,0,0,0
9.869603918736056,16,2,34.902136468881636,0,0,0
86.34140266094347,6,9,33.78841055754729,1,0,0
3.6604104210857,21,4,42.72502507057456,0,0,0
62.66069481821096,7,4,16.917662659548874,0,0,0
78.2294585687126,6,9,54.37609180048134,0,0,0
33.76306603145225,3,6,34.89815991967249,0,0,0
89.36325301461753,2,7,20.37912743700638,0,0,0
3.0975062101474546,18,7,87.57907619359693,0,0,0
3.806349928278938,14,0,65.0464178439252,0,1,0
172.93513695381358,3,0,25.01162497287126,0,0,0
44.65850242077447,8,2,94.06816717582677,0,0,0
13.588904129742799,12,0,126.44809961729449,0,0,0
73.86535882790156,17,0,38.48697133057822,0,0,0
24.311800342990335,15,7,123.72336047118412,0,1,0
97.52196186564929,0,0,10.50393966340716,0,0,0
8.921102898989728,3,8,2.4817454301849065,0,0,0
5.306509591030941,17,1,19.836692501597728,0,0,0
75.7908940625521,7,8,64.90801055165426,0,0,0
77.79104426947421,19,6,128.3757885240054,0,0,0
101.4537448204616,15,8,50.706983015754844,1,0,0
129.49605629166842,20,2,151.6598153739325,1,0,0
372.3557008699993,10,0,4.845969855185794,0,0,0
72.62911192303562,19,0,3.1338782675487904,0,0,0
39.00197141059788,20,9,46.3412954672261,0,1,0
158.56539797326863,20,5,169.24109350053996,0,0,0
31.585146543613728,20,6,34.930233173757294,0,0,0
57.798343127330135,18,8,2.6444771193367913,0,0,0
8.17051685836699,22,5,12.501248033636566,0,0,0
2.5677609541474378,18,4,14.038163560368409,1,0,0
328.7379923268602,17,1,20.613696465829985,0,0,0
180.77676421150625,18,1,2.2291290620040747,0,0,0
119.06427327993416,10,7,117.63747781541052,0,0,0
52.58596444651419,2,0,36.23849186054371,0,0,0
19.030653614210873,7,7,55.5743597287925,1,1,0
17.012074157285415,19,9,3.4767671921565007,0,0,0
28.80059891265836,18,6,2.781738818456098,0,0,0
79.67906483133146,9,6,44.150991405653116,0,0,0
125.38492877767757,15,4,109.14952296550663,0,0,0
107.93903496967985,4,2,37.589900181919674,0,0,0
32.84122613889959,19,6,105.11265697813599,0,0,0
309.81034985563065,8,6,83.29810453387961,0,0,0
133.90174048752263,7,6,3.9442489688734894,0,0,0
80.82304819313313,10,1,11.279669635435324,0,0,0
94.6030472037435,15,2,53.60494514755835,0,0,0
54.40378655320514,6,2,29.304529631813754,0,0,0
28.466129227406352,14,3,17.17382240229884,0,0,0
44.00141293231124,23,8,27.118726224478756,1,0,0
141.8181847756713,20,9,29.45734764808484,0,0,0
1.4498079720804276,19,0,120.70503161230705,0,0,0
12.338039223997605,22,6,5.460522731064013,1,0,0
4.709437695252053,16,6,16.406508705574126,1,1,0
4.1581451917292425,5,3,38.56244379066823,0,0,0
193.42030336156586,14,0,59.91394007039427,0,0,0
121.62406117006883,7,2,49.79880804886166,0,0,0
64.27845944128924,6,4,142.05857338119233,0,0,0
10.295691844781325,1,1,79.38600425531122,0,0,0
67.65179657972332,12,6,40.717949108208494,0,0,0
64.14503320943712,22,9,12.08337142218599,0,0,0
19.019471280022497,5,9,29.971388850497032,0,0,0
56.88991313023239,4,6,59.10767011329329,0,0,0
50.83366145832069,19,9,90.99627411689234,0,0,0
95.67224329131345,0,4,160.61515416481978,0,0,0
100.81145360409121,17,9,46.500820745376906,0,0,0
4.636232402053473,14,5,37.42447171017745,0,0,0
46.938400465506156,22,0,0.8925147959754536,0,0,0
98.31249947827285,9,3,3.741515372223932,0,1,0
194.13494531754387,4,7,2.8158171341093055,0,0,0
107.49747640549978,23,1,25.61326955376217,0,0,0
17.785286876730733,12,0,20.53985578688475,0,0,0
7.318243625624084,7,6,50.71642812379896,0,1,0
2.6869072667394427,20,4,45.31340129436538,1,0,0
88.13473778072907,1,7,31.93079099767501,0,0,0
281.7255455387152,8,1,16.26830730844886,0,0,0
85.67824455775444,16,1,152.69489319403738,0,0,0
49.13006922239072,17,8,4.518623306890469,0,0,0
103.08271578449819,12,0,139.75480576966362,0,0,0
61.29559740510913,0,5,18.642978192063218,0,0,0
78.88143605763202,11,2,35.93981066886621,0,0,0
283.81271462329994,19,4,5.76169503222693,0,0,0
48.792752735018716,19,7,3.678617155252379,0,0,0
324.9091861506754,20,6,28.066088878306083,0,0,0
235.75761837699193,4,3,67.68117108358398,0,0,0
21.789626094045,7,7,15.692047773722553,0,0,0
7.188415530315702,14,9,41.31654755892226,0,0,0
10.622533548163021,2,1,16.33156473268537,1,0,0
1.8389887847233704,5,6,24.601261601274068,0,0,0
9.920501165575415,12,4,118.46099367347789,0,0,0
7.384962694642702,18,2,36.285330982653704,0,0,0
186.3526040097277,23,6,10.732976675186286,0,0,0
2.354700318071151,0,6,154.05073334384528,0,0,0
168.45305061859585,6,1,11.327253779116793,0,0,0
33.10834668396295,11,0,82.55684553729623,0,0,0
12.575011982910764,9,9,23.020110302136654,0,0,0
119.31554084399134,11,1,212.23459066699263,0,0,0
99.13991764332202,10,7,22.95561699137404,0,0,0
209.94158140869467,3,9,21.655945574992593,0,0,0
132.82935787644004,18,2,50.73152377949225,0,0,0
162.69958059939782,5,3,162.8766834379706,0,0,0
33.13338623067386,8,7,186.92366923336118,0,0,0
19.533329604044695,19,2,61.41432445736849,0,0,0
138.87563960054248,9,5,70.24458434401056,0,0,0
164.42091832434195,4,1,41.43714093919765,0,0,0
465.70048901402305,12,2,70.48341869439021,0,0,0
53.2079354152605,8,0,98.22701002882968,1,0,0
46.52439119617327,1,8,33.28587227473632,0,0,0
149.7954503343587,17,3,48.36108128500757,1,0,0
41.67336709307531,20,5,38.53562329591164,0,0,0
267.0137924399326,0,6,41.33057031814501,0,0,0
195.48391571662492,23,1,110.38552761876232,0,0,0
56.035560944215966,20,7,21.97308728289176,0,0,0
138.97847164954612,11,8,11.671313486139473,0,0,0
140.4632986855017,9,9,30.466053666418837,0,0,0
232.8445680867632,8,4,34.497656913613866,0,0,0
70.37074897567544,1,1,116.91481337511149,0,0,0
175.133255752333,22,4,48.042641907864514,0,0,0
38.57354261645083,23,6,96.70055981688441,0,0,0
225.87905145459263,21,5,9.087541161597871,0,0,0
49.29884540601712,13,3,115.56797001297991,0,1,0
1.0896806615175478,10,1,46.038432691808836,0,0,0
235.79072969624536,22,6,1.6137535181301497,0,0,0
9.572561054847526,10,9,50.135880615536784,0,0,0
38.46536333850389,16,8,151.20345608302947,0,0,0
299.69723831882857,3,0,4.123829216574236,1,0,0
300.79495401039895,12,2,43.66828317459055,0,0,0
85.19972910552637,6,6,123.53752780985769,0,0,0
99.92300803905246,15,8,0.4871236237467962,0,0,0
59.50146636228576,0,4,49.836134557060106,0,0,0
34.7022778746197,12,6,32.20854614544065,0,0,0
39.84863345503897,0,9,21.30808962433346,0,0,0
111.63235799285063,10,6,49.38081027728892,0,0,0
139.58378736630772,5,3,2.7070828608084403,0,0,0
156.81954162211485,19,4,69.93111115313168,0,1,0
155.88310318487416,2,1,0.22447699193825668,0,0,0
9.563694654031945,11,7,18.331628114513833,0,0,0
68.20495965733559,4,0,35.05479819846741,0,0,0
5.928170644873779,8,1,23.662223801379685,0,0,0
79.74613156953929,11,2,18.370614545938736,0,0,0
58.255527498728355,9,6,88.8440784459178,0,0,0
218.66186642208012,18,5,136.5397770145633,0,0,0
43.21916194678851,4,6,103.45978446977782,0,0,0
12.450597755245086,4,4,36.95236411953173,0,0,0
15.430765454211937,8,3,107.7790696877854,0,0,0
143.34305470790937,19,6,126.82783102982616,0,0,0
96.2905679748035,16,2,26.317136102709664,0,0,0
10.660871224538544,9,9,16.665073605991168,0,0,0
8.785552166860509,20,6,5.171741095024308,0,0,0
120.72084716530998,0,1,32.60908423755062,0,0,0
7.554608952579714,21,7,146.21424657982828,0,0,0
122.4999753130005,14,2,55.06511043097911,1,1,0
8.484875058031207,22,2,5.988966135773167,0,0,0
431.54585620580923,19,2,31.225222967991996,1,0,0
46.883758255228955,12,5,151.0676848260792,0,0,0
46.305526047531245,0,1,22.375692863552917,0,0,0
167.55754032826772,7,7,104.97569912617455,0,0,0
294.21645379632434,4,8,6.408068618547934,0,0,0
426.8773939601984,5,6,47.9882608765298,0,0,0
139.98992301163418,22,2,45.89121747705406,0,0,0
47.202099961912566,19,9,98.26093069857768,0,1,0
150.12425404546258,21,9,10.531833669470185,0,0,0
55.20331253049737,10,8,149.75271326341553,0,0,0
236.82376754780904,5,4,8.343693824666394,0,0,0
11.788020797188024,10,1,1.883138580203979,0,1,0
67.85051093729543,12,9,38.22802338116273,0,0,0
1.1418589432541668,11,5,37.59800885162754,0,0,0
63.235436958292624,21,6,92.91001885553433,0,0,0
5.795043106592577,1,1,148.659073433075,0,0,0
12.649099593117121,20,0,38.66858480315704,0,0,0
12.502623200745628,2,6,132.95884660477225,0,0,0
104.75683864069715,22,0,64.57815404224748,0,0,0
137.05977175964728,3,2,15.364256686828872,0,0,0
327.4720209102377,21,1,55.04722673933096,0,0,0
46.97965779202672,5,6,26.729960527931794,0,0,0
33.646915742055874,6,4,57.00955418024899,0,0,0
202.95025381702297,14,0,25.650803363813996,0,0,0
25.308206773185336,10,7,6.062288148454217,0,0,0
330.2870106251911,23,9,63.466248984299426,0,0,0
1.2228944358969307,2,6,86.88846021552197,0,0,0
350.25269228794815,5,3,65.24607904591218,0,0,0
221.77212291600088,13,6,156.9051462820242,0,0,0
75.01432503493903,8,1,1.27894654939701,1,0,0
495.68286079260326,17,5,20.224676315505754,0,0,0
7.666137595445494,18,0,15.061500605982975,0,0,0
80.71096637333488,11,6,2.466142250713942,0,0,0
348.3575221256005,12,6,26.021050041015226,0,0,0
74.0443933181044,11,3,48.7907376877663,0,0,0
99.26282903811874,11,3,107.08834743175282,0,0,0
118.99012381167742,17,9,228.7306726915832,0,0,0
60.61277556769509,8,4,82.53633058501576,0,0,0
98.76741730080221,16,1,31.61958894951421,0,0,0
87.78258618057556,20,8,64.31420329409328,0,0,0
231.42327694826474,15,9,92.7745281698116,0,0,0
4.6511461743480975,16,3,31.30314479574411,0,1,0
32.98427258987584,20,8,76.86852322121388,0,0,0
300.39960058609313,23,2,32.95201626826844,0,0,0
220.9675828453486,7,8,24.428424000712752,0,0,0
60.817526195962,10,0,37.336980827326705,0,0,0
96.79330287389773,23,6,56.328176150374475,0,0,0
32.48734198951301,1,3,64.89257744787282,0,0,0
20.84041614360645,7,6,22.06002407960034,0,0,0
87.6243706006643,0,3,187.14123437482468,0,0,0
8.09222844331848,22,3,12.889861390654225,0,0,0
366.4960122522567,12,7,10.711121017144677,0,0,0
428.38655755525383,21,6,56.45650789809961,0,0,0
119.78638819127893,20,3,26.780160579085216,0,0,0
76.80784344120899,16,5,1.226026213850259,0,0,0
37.037930155436,13,5,21.298332083639284,0,0,0
168.09071674879968,13,0,82.18716956117436,0,0,0
115.43295836488157,15,1,79.83273099539326,0,0,0
17.747365410048836,16,3,34.12867881460376,0,0,0
241.83010919991276,5,5,31.98770842048706,1,0,0
172.89945113672712,6,5,43.316424936868145,0,0,0
299.1738525033436,0,0,12.384410512992167,0,0,0
129.36040041961343,14,7,37.33199985787633,0,0,0
95.04040195913728,19,1,0.5553912073677154,0,0,0
54.170250659311336,20,4,32.27117017068183,0,1,0
269.9018361547118,17,3,20.47750046721524,0,0,0
201.039238004692,12,4,56.176448225626544,0,0,0
4.627293865312279,23,4,50.854414814604795,0,1,0
2.6720816866511363,1,9,23.969245220861207,0,0,0
47.234776158326284,18,7,0.3649779274911332,0,0,0
166.36477229960863,14,9,14.535909131666209,0,0,0
436.4275468220168,11,6,50.16708505362671,0,0,0
16.30095099344797,14,8,3.7562968215066426,0,0,0
90.17241302157358,17,0,5.694417717299294,1,0,0
47.947369975809615,13,5,52.06932233541174,0,0,0
350.3708554375963,5,5,70.48171164844109,0,0,0
184.59132074336347,11,1,19.39720320080988,0,0,0
182.21900464698572,19,7,33.635185532026426,0,0,0
63.24155711397735,22,5,145.672018691587,0,0,0
53.5834936327349,5,9,145.517710145469,0,1,0
31.93888921500612,8,8,18.372552368702788,1,0,0
5.802696384483622,3,9,83.03336965791304,0,0,0
200.04261400033104,16,4,45.06321639528788,0,0,0
817.2445597818082,15,5,32.46738385338294,1,0,0
569.4873400744333,23,4,74.5176457938515,0,0,0
81.0651592641394,13,5,73.0804578998118,0,0,0
146.52830902062607,7,3,34.401302561103,0,0,0
289.6171682874436,13,2,79.39118808642066,0,0,0
189.47720147092457,1,0,15.125596887332533,0,0,0
28.415244458114653,15,0,6.519846155693182,0,0,0
59.88268273998645,3,5,27.68350260269999,0,0,0
13.829634431308865,0,8,143.79149127960136,0,0,0
308.0223786441709,22,7,34.731875347494764,0,0,0
93.18477025886182,19,1,50.428407322130184,0,0,0
25.96037254184837,13,8,48.929914627169126,0,0,0
111.38295391732503,7,7,7.111188377077031,0,0,0
96.26704347430717,2,8,24.739156635481727,0,1,0
44.342046229710604,4,3,61.3687204054993,0,0,0
12.053912139846927,5,8,178.75986045997894,0,0,0
111.34412835191021,21,1,9.197207922837269,0,0,0
73.46104241860377,7,0,26.419099468725232,0,1,0
147.9807080960515,5,8,4.996199342235485,0,0,0
73.4309860423515,5,9,13.878433266216602,0,0,0
191.1770111308484,3,7,23.641127399415687,0,0,0
80.27541190214875,6,6,38.89640666188602,0,0,0
82.31145809801471,23,7,13.105062298534692,0,0,0
209.27586432297716,18,0,12.910219414731728,0,0,0
51.6647313988117,6,8,75.2156165250979,0,0,0
14.388795539029894,2,9,164.3599589019158,0,0,0
140.70574526625856,0,8,58.23632551019767,0,0,0
96.83989670606796,0,5,14.925724009119914,0,0,0
121.76653477978765,13,3,131.52131271296483,0,0,0
